gid,wardName,authoritativeCounty,authoritativeSubcounty,canonicalCountyCode,canonicalSubcountyCode,canonicalSubcountyName,prismaWardId,prismaWardName,prismaCountyId,prismaCountyName,prismaSubcountyId,prismaSubcountyName,expectedPrismaSubcountyId,expectedPrismaSubcountyName,ownership,resolutionType,note
1662,South Kabras Ward,Kakamega,Malava Sub County,,,,1142,South Kabras Ward,54,Kakamega,290,Malava Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1663,Butsotso East Ward,Kakamega,Lurambi Sub County,,,,1143,Butsotso East Ward,54,Kakamega,291,Lurambi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1664,Butsotso South  Ward,Kakamega,Lurambi Sub County,,,,1144,Butsotso South  Ward,54,Kakamega,291,Lurambi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1665,Butsotso Central Ward,Kakamega,Lurambi Sub County,,,,1145,Butsotso Central Ward,54,Kakamega,291,Lurambi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1666,Sheywe Ward,Kakamega,Lurambi Sub County,,,,1146,Sheywe Ward,54,Kakamega,291,Lurambi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1667,Mahiakalo Ward,Kakamega,Lurambi Sub County,,,,1147,Mahiakalo Ward,54,Kakamega,291,Lurambi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1668,Shirere Ward,Kakamega,Lurambi Sub County,,,,1148,Shirere Ward,54,Kakamega,291,Lurambi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1669,Ingoste-matiha Ward,Kakamega,Navakholo Sub County,037,3713,Navakholo,1149,Ingoste-matiha Ward,54,Kakamega,1505,Navakholo,1505,Navakholo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1670,Shinoyi-shikomari-esumeiya Ward,Kakamega,Navakholo Sub County,037,3713,Navakholo,1150,Shinoyi-shikomari-esumeiya Ward,54,Kakamega,1505,Navakholo,1505,Navakholo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1671,Bunyala West Ward,Kakamega,Navakholo Sub County,037,3713,Navakholo,1151,Bunyala West Ward,54,Kakamega,1505,Navakholo,1505,Navakholo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1672,Bunyala East Ward,Kakamega,Navakholo Sub County,037,3713,Navakholo,1152,Bunyala East Ward,54,Kakamega,1505,Navakholo,1505,Navakholo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1673,Bunyala Central Ward,Kakamega,Navakholo Sub County,037,3713,Navakholo,1153,Bunyala Central Ward,54,Kakamega,1505,Navakholo,1505,Navakholo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1674,Mumias Central Ward,Kakamega,Mumias West  Sub County,037,3712,Mumias West,1154,Mumias Central Ward,54,Kakamega,1504,Mumias West,1504,Mumias West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1796,Kipevu Ward,Mombasa,Changamwe Sub County,001,0101,Changamwe,1155,Kipevu Ward,55,Mombasa,1251,Changamwe,1251,Changamwe,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
961,BELGUT,KERICHO,AINAMOI,,,,1156,BELGUT,56,Kericho,295,AINAMOI,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
94,Chewani Ward,TANA RIVER,Galole Sub County,,,,1157,Chewani Ward,57,Tana River,296,Galole Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
92,Kinakomba Ward,TANA RIVER,Galole Sub County,,,,1158,Kinakomba Ward,57,Tana River,296,Galole Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1476,Kanyasa Ward,Migori,Nyatike Sub County,044,4404,Nyatike,1159,Kanyasa Ward,49,Migori,1551,Nyatike,1551,Nyatike,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1477,North Kadem Ward,Migori,Nyatike Sub County,044,4404,Nyatike,1160,North Kadem Ward,49,Migori,1551,Nyatike,1551,Nyatike,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1478,Macalder/kanyarwanda Ward,Migori,Nyatike Sub County,044,4404,Nyatike,1161,Macalder/kanyarwanda Ward,49,Migori,1551,Nyatike,1551,Nyatike,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1479,Kaler Ward,Migori,Nyatike Sub County,044,4404,Nyatike,1162,Kaler Ward,49,Migori,1551,Nyatike,1551,Nyatike,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1480,Got Kachola Ward,Migori,Nyatike Sub County,044,4404,Nyatike,1163,Got Kachola Ward,49,Migori,1551,Nyatike,1551,Nyatike,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1481,Muhuru Ward,Migori,Nyatike Sub County,044,4404,Nyatike,1164,Muhuru Ward,49,Migori,1551,Nyatike,1551,Nyatike,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1482,Bukira East Ward,Migori,Kuria West Sub County,044,4403,Kuria West,1165,Bukira East Ward,49,Migori,1550,Kuria West,1550,Kuria West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1483,Bukira Central/ikerege Ward,Migori,Kuria West Sub County,044,4403,Kuria West,1166,Bukira Central/ikerege Ward,49,Migori,1550,Kuria West,1550,Kuria West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1484,Isibania Ward,Migori,Kuria West Sub County,044,4403,Kuria West,1167,Isibania Ward,49,Migori,1550,Kuria West,1550,Kuria West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1797,Airport Ward,Mombasa,Changamwe Sub County,001,0101,Changamwe,1168,Airport Ward,55,Mombasa,1251,Changamwe,1251,Changamwe,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
101,FAZA,LAMU,LAMU EAST,005,0501,Lamu East,1169,FAZA,58,Lamu,1274,Lamu East,1274,Lamu East,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
102,KIUNGA,LAMU,LAMU EAST,005,0501,Lamu East,1170,KIUNGA,58,Lamu,1274,Lamu East,1274,Lamu East,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
103,BASUBA,LAMU,LAMU EAST,005,0501,Lamu East,1171,BASUBA,58,Lamu,1274,Lamu East,1274,Lamu East,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
104,SHELLA,LAMU,LAMU WEST,005,0502,Lamu West,1172,SHELLA,58,Lamu,1275,Lamu West,1275,Lamu West,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
105,MKOMAMI,LAMU,LAMU WEST,005,0502,Lamu West,1173,MKOMAMI,58,Lamu,1275,Lamu West,1275,Lamu West,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
106,HINDI,LAMU,LAMU WEST,005,0502,Lamu West,1174,HINDI,58,Lamu,1275,Lamu West,1275,Lamu West,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
98,Bangale Ward,TANA RIVER,Bura Sub County,,,,1175,Bangale Ward,57,Tana River,299,Bura Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
99,Sala Ward,TANA RIVER,Bura Sub County,,,,1176,Sala Ward,57,Tana River,299,Bura Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
108,HONGWE,LAMU,LAMU WEST,005,0502,Lamu West,1177,HONGWE,58,Lamu,1275,Lamu West,1275,Lamu West,CORRECT,EXACT,Prisma ward ownership matches the authoritative target.
1678,Lusheya Lubinu Ward,Kakamega,Mumias East Sub County,037,3711,Mumias East,1178,Lusheya Lubinu Ward,54,Kakamega,1503,Mumias East,1503,Mumias East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1679,Malaha Isongo Makunga Ward,Kakamega,Mumias East Sub County,037,3711,Mumias East,1179,Malaha Isongo Makunga Ward,54,Kakamega,1503,Mumias East,1503,Mumias East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1680,East Wanga Ward,Kakamega,Mumias East Sub County,037,3711,Mumias East,1180,East Wanga Ward,54,Kakamega,1503,Mumias East,1503,Mumias East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1681,Koyonzo Ward,Kakamega,Matungu Sub County,037,3710,Matungu,1181,Koyonzo Ward,54,Kakamega,1502,Matungu,1502,Matungu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1682,Kholera Ward,Kakamega,Matungu Sub County,037,3710,Matungu,1182,Kholera Ward,54,Kakamega,1502,Matungu,1502,Matungu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1683,Khalaba Ward,Kakamega,Matungu Sub County,037,3710,Matungu,1183,Khalaba Ward,54,Kakamega,1502,Matungu,1502,Matungu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
111,Chala Ward,TAITA TAVETA,Taveta Sub County,006,0603,Taveta,1184,Chala Ward,59,Taita Taveta,1278,Taveta,1278,Taveta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1485,Mokerero Ward,Migori,Kuria West Sub County,044,4403,Kuria West,1185,Mokerero Ward,49,Migori,1550,Kuria West,1550,Kuria West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
115,Mata Ward,TAITA TAVETA,Taveta Sub County,006,0603,Taveta,1186,Mata Ward,59,Taita Taveta,1278,Taveta,1278,Taveta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1487,Tagare Ward,Migori,Kuria West Sub County,044,4403,Kuria West,1187,Tagare Ward,49,Migori,1550,Kuria West,1550,Kuria West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
116,Wundanyi/mbale Ward,TAITA TAVETA,Wundanyi Sub County,,,,1188,Wundanyi/mbale Ward,59,Taita Taveta,303,Wundanyi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
118,Wumingu/kishushe Ward,TAITA TAVETA,Wundanyi Sub County,,,,1189,Wumingu/kishushe Ward,59,Taita Taveta,303,Wundanyi Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1488,Nyamosense/komosoko Ward,Migori,Kuria West Sub County,044,4403,Kuria West,1190,Nyamosense/komosoko Ward,49,Migori,1550,Kuria West,1550,Kuria West,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1489,Gokeharaka/getambwega Ward,Migori,Kuria East Sub County,044,4402,Kuria East,1191,Gokeharaka/getambwega Ward,49,Migori,1549,Kuria East,1549,Kuria East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1491,Ntimaru East Ward,Migori,Kuria East Sub County,044,4402,Kuria East,1192,Ntimaru East Ward,49,Migori,1549,Kuria East,1549,Kuria East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1492,Nyabasi East Ward,Migori,Kuria East Sub County,044,4402,Kuria East,1193,Nyabasi East Ward,49,Migori,1549,Kuria East,1549,Kuria East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1493,Nyabasi West Ward,Migori,Kuria East Sub County,044,4402,Kuria East,1194,Nyabasi West Ward,49,Migori,1549,Kuria East,1549,Kuria East,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1494,East Kamagambo Ward,Migori,Rongo Sub County,044,4405,Rongo,1195,East Kamagambo Ward,49,Migori,1552,Rongo,1552,Rongo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1495,Kivaa Ward,Machakos,Masinga Sub County,016,1606,Masinga,1196,Kivaa Ward,50,Machakos,1356,Masinga,1356,Masinga,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1496,Masinga Central Ward,Machakos,Masinga Sub County,016,1606,Masinga,1197,Masinga Central Ward,50,Machakos,1356,Masinga,1356,Masinga,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1497,Ekalakala Ward,Machakos,Masinga Sub County,016,1606,Masinga,1198,Ekalakala Ward,50,Machakos,1356,Masinga,1356,Masinga,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1498,Muthesya Ward,Machakos,Masinga Sub County,016,1606,Masinga,1199,Muthesya Ward,50,Machakos,1356,Masinga,1356,Masinga,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1499,Mananja Ward,Machakos,Masinga Sub County,016,1606,Masinga,1200,Mananja Ward,50,Machakos,1356,Masinga,1356,Masinga,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1500,Ndalani Ward,Machakos,Yatta Sub County,016,1609,Yatta,1201,Ndalani Ward,50,Machakos,1359,Yatta,1359,Yatta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1501,Matuu Ward,Machakos,Yatta Sub County,016,1609,Yatta,1202,Matuu Ward,50,Machakos,1359,Yatta,1359,Yatta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1502,Kithimani Ward,Machakos,Yatta Sub County,016,1609,Yatta,1203,Kithimani Ward,50,Machakos,1359,Yatta,1359,Yatta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1503,Ikombe Ward,Machakos,Yatta Sub County,016,1609,Yatta,1204,Ikombe Ward,50,Machakos,1359,Yatta,1359,Yatta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1504,Katangi Ward,Machakos,Yatta Sub County,016,1609,Yatta,1205,Katangi Ward,50,Machakos,1359,Yatta,1359,Yatta,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1505,Kangundo North Ward,Machakos,Kangundo Sub County,016,1603,Kangundo,1206,Kangundo North Ward,50,Machakos,1353,Kangundo,1353,Kangundo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1506,Kangundo Central Ward,Machakos,Kangundo Sub County,016,1603,Kangundo,1207,Kangundo Central Ward,50,Machakos,1353,Kangundo,1353,Kangundo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1507,Kangundo East Ward,Machakos,Kangundo Sub County,016,1603,Kangundo,1208,Kangundo East Ward,50,Machakos,1353,Kangundo,1353,Kangundo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1508,Kangundo West Ward,Machakos,Kangundo Sub County,016,1603,Kangundo,1209,Kangundo West Ward,50,Machakos,1353,Kangundo,1353,Kangundo,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1509,Tala Ward,Machakos,Matungulu Sub County,016,1607,Matungulu,1210,Tala Ward,50,Machakos,1357,Matungulu,1357,Matungulu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1510,Matungulu North Ward,Machakos,Matungulu Sub County,016,1607,Matungulu,1211,Matungulu North Ward,50,Machakos,1357,Matungulu,1357,Matungulu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1511,Matungulu East Ward,Machakos,Matungulu Sub County,016,1607,Matungulu,1212,Matungulu East Ward,50,Machakos,1357,Matungulu,1357,Matungulu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1512,Matungulu West Ward,Machakos,Matungulu Sub County,016,1607,Matungulu,1213,Matungulu West Ward,50,Machakos,1357,Matungulu,1357,Matungulu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1513,Kyeleni Ward,Machakos,Matungulu Sub County,016,1607,Matungulu,1214,Kyeleni Ward,50,Machakos,1357,Matungulu,1357,Matungulu,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1514,Mitamboni Ward,Machakos,Kathiani Sub County,016,1604,Kathiani,1215,Mitamboni Ward,50,Machakos,1354,Kathiani,1354,Kathiani,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1515,Kathiani Central Ward,Machakos,Kathiani Sub County,016,1604,Kathiani,1216,Kathiani Central Ward,50,Machakos,1354,Kathiani,1354,Kathiani,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1516,Upper Kaewa-iveti Ward,Machakos,Kathiani Sub County,016,1604,Kathiani,1217,Upper Kaewa-iveti Ward,50,Machakos,1354,Kathiani,1354,Kathiani,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1517,Lower Kaewa-kaani Ward,Machakos,Kathiani Sub County,016,1604,Kathiani,1218,Lower Kaewa-kaani Ward,50,Machakos,1354,Kathiani,1354,Kathiani,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1518,Athi River Ward,Machakos,Athi River Sub County,016,1601,Athi River,1219,Athi River Ward,50,Machakos,264,Athi River Sub County,1351,Athi River,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1351 (Athi River) but found 264 (Athi River Sub County).
1519,Kinanie Ward,Machakos,Athi River Sub County,016,1601,Athi River,1220,Kinanie Ward,50,Machakos,264,Athi River Sub County,1351,Athi River,WRONG_SUBCOUNTY,NORMALIZED,Expected Prisma SubCounty 1351 (Athi River) but found 264 (Athi River Sub County).
1548,Kibiri Ward,Homa Bay,Karachuonyo Sub County,,,,1221,Kibiri Ward,51,Homa Bay,269,Karachuonyo Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1549,Wang'chieng Ward,Homa Bay,Karachuonyo Sub County,,,,1222,Wang'chieng Ward,51,Homa Bay,269,Karachuonyo Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1550,Kendu Bay Town Ward,Homa Bay,Karachuonyo Sub County,,,,1223,Kendu Bay Town Ward,51,Homa Bay,269,Karachuonyo Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1551,West Gem Ward,Homa Bay,Rangwe Sub County,043,4306,Rangwe,1224,West Gem Ward,51,Homa Bay,1545,Rangwe,1545,Rangwe,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1552,East Gem Ward,Homa Bay,Rangwe Sub County,043,4306,Rangwe,1225,East Gem Ward,51,Homa Bay,1545,Rangwe,1545,Rangwe,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1557,Homa Bay West Ward,Homa Bay,Homa Bay Town Sub County,,,,1226,Homa Bay West Ward,51,Homa Bay,271,Homa Bay Town Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
131,Township Ward,GARISSA,Garissa Sub County,007,0704,Garissa,1227,Township Ward,60,Garissa,1283,Garissa,1283,Garissa,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1564,Kanyamwa Kologi Ward,Homa Bay,Ndhiwa Sub County,043,4302,Ndhiwa,1228,Kanyamwa Kologi Ward,51,Homa Bay,1541,Ndhiwa,1541,Ndhiwa,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
1569,Gembe Ward,Homa Bay,Mbita Sub County,,,,1229,Gembe Ward,51,Homa Bay,273,Mbita Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1570,Lambwe Ward,Homa Bay,Mbita Sub County,,,,1230,Lambwe Ward,51,Homa Bay,273,Mbita Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1571,Gwassi South Ward,Homa Bay,Suba Sub County,,,,1231,Gwassi South Ward,51,Homa Bay,310,Suba Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1572,Gwassi North Ward,Homa Bay,Suba Sub County,,,,1232,Gwassi North Ward,51,Homa Bay,310,Suba Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
1573,Kaksingiri West Ward,Homa Bay,Suba Sub County,,,,1233,Kaksingiri West Ward,51,Homa Bay,310,Suba Sub County,,,TARGET_UNRESOLVED,NOT_FOUND,Authoritative subcounty could not be mapped to exactly one Prisma target.
134,Waberi Ward,GARISSA,Garissa Sub County,007,0704,Garissa,1234,Waberi Ward,60,Garissa,1283,Garissa,1283,Garissa,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
135,Balambala Ward,GARISSA,Balambala Sub County,007,0701,Balambala,1235,Balambala Ward,60,Garissa,1280,Balambala,1280,Balambala,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
136,Danyere Ward,GARISSA,Balambala Sub County,007,0701,Balambala,1236,Danyere Ward,60,Garissa,1280,Balambala,1280,Balambala,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
137,Jarajara Ward,GARISSA,Balambala Sub County,007,0701,Balambala,1237,Jarajara Ward,60,Garissa,1280,Balambala,1280,Balambala,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
138,Saka Ward,GARISSA,Balambala Sub County,007,0701,Balambala,1238,Saka Ward,60,Garissa,1280,Balambala,1280,Balambala,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
139,Sankuri Ward,GARISSA,Garissa Sub County,007,0704,Garissa,1239,Sankuri Ward,60,Garissa,1283,Garissa,1283,Garissa,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
140,Modogashe Ward,GARISSA,Lagdera Sub County,007,0707,Lagdera,1240,Modogashe Ward,60,Garissa,1286,Lagdera,1286,Lagdera,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
141,Benane Ward,GARISSA,Lagdera Sub County,007,0707,Lagdera,1241,Benane Ward,60,Garissa,1286,Lagdera,1286,Lagdera,CORRECT,NORMALIZED,Prisma ward ownership matches the authoritative target.
